Have,Hide?,Item,Slot,Skill,Min Level,Work %,XP %,Plus XP,Chest %,Fine Mat %,Dbl Rewards,Dbl Action,Minus Steps,Minus Steps %,Craft Outcome,No Mats %,Bird Nest %,Find Gems %,Ad Guild Token %,Collectible %,Gain 1-10 Coins %,Roll Gem Pouch Table %,Find 1 Coin Pouch %,Res.,Res.,Keywords,Region,Underwater Only,Chest From,Chest Drop %,Activity From,Activity Drop %,Activity Drop 1/X,Item Copy,Clean Item Name,Quality / Rarity,Rarity Sort,UUID,Export Name
FALSE,FALSE,Iron Pickaxe (T3-Great),Tool,Mining,20,10,,,16,21,4.00,,,,,,,21,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Iron Pickaxe (T3-Great),Iron Pickaxe,rare,3,item-iron_pickaxe-532a1ab3-ccac-4ccd-a387-5ed0662998ef,iron_pickaxe_rare
FALSE,FALSE,Iron Pickaxe (T4-Excellent),Tool,Mining,20,13,,,18,24,6.00,1.00,,,,,,24,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Iron Pickaxe (T4-Excellent),Iron Pickaxe,epic,4,item-iron_pickaxe-532a1ab3-ccac-4ccd-a387-5ed0662998ef,iron_pickaxe_epic
FALSE,FALSE,Iron Pickaxe (T5-Perfect),Tool,Mining,20,16,,,19,25,8.00,3.00,,,,,,25,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Iron Pickaxe (T5-Perfect),Iron Pickaxe,legendary,5,item-iron_pickaxe-532a1ab3-ccac-4ccd-a387-5ed0662998ef,iron_pickaxe_legendary
FALSE,FALSE,Iron Pickaxe (T6-Eternal),Tool,Mining,20,20,,,20,26,10.00,8.00,,,,,,26,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Iron Pickaxe (T6-Eternal),Iron Pickaxe,ethereal,6,item-iron_pickaxe-532a1ab3-ccac-4ccd-a387-5ed0662998ef,iron_pickaxe_ethereal
FALSE,FALSE,Steel Pickaxe (T1-Normal),Tool,Mining,30,27,,,,,,,,,,,,,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Steel Pickaxe (T1-Normal),Steel Pickaxe,common,1,item-steel_pickaxe-c9e98da3-72aa-46e2-bb23-8389893dc02f,steel_pickaxe_common
FALSE,FALSE,Steel Pickaxe (T2-Good),Tool,Mining,30,11,,,13,15,2.00,1.00,,,,,,15,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Steel Pickaxe (T2-Good),Steel Pickaxe,uncommon,2,item-steel_pickaxe-c9e98da3-72aa-46e2-bb23-8389893dc02f,steel_pickaxe_uncommon
FALSE,FALSE,Steel Pickaxe (T3-Great),Tool,Mining,30,14,,,21,24,4.00,2.00,,,,,,24,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Steel Pickaxe (T3-Great),Steel Pickaxe,rare,3,item-steel_pickaxe-c9e98da3-72aa-46e2-bb23-8389893dc02f,steel_pickaxe_rare
FALSE,FALSE,Steel Pickaxe (T4-Excellent),Tool,Mining,30,18,,,24,27,6.00,3.00,,,,,,27,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Steel Pickaxe (T4-Excellent),Steel Pickaxe,epic,4,item-steel_pickaxe-c9e98da3-72aa-46e2-bb23-8389893dc02f,steel_pickaxe_epic
FALSE,FALSE,Steel Pickaxe (T5-Perfect),Tool,Mining,30,22,,,25,29,8.00,5.00,,,,,,29,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Steel Pickaxe (T5-Perfect),Steel Pickaxe,legendary,5,item-steel_pickaxe-c9e98da3-72aa-46e2-bb23-8389893dc02f,steel_pickaxe_legendary
FALSE,FALSE,Steel Pickaxe (T6-Eternal),Tool,Mining,30,27,,,26,31,10.00,12.00,,,,,,31,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Steel Pickaxe (T6-Eternal),Steel Pickaxe,ethereal,6,item-steel_pickaxe-c9e98da3-72aa-46e2-bb23-8389893dc02f,steel_pickaxe_ethereal
FALSE,FALSE,Tarsilium Pickaxe (T1-Normal),Tool,Mining,40,12,,,,,,,,,,,,,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Tarsilium Pickaxe (T1-Normal),Tarsilium Pickaxe,common,1,item-items.singulars.crafted.skilling.mining.tarsiliumpickaxe.namet-1dc45b4a-720d-442c-9958-3a4e99135b3c,tarsilium_pickaxe_common
FALSE,FALSE,Tarsilium Pickaxe (T2-Good),Tool,Mining,40,14,,,15,18,3.00,1.00,,,,,,18,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Tarsilium Pickaxe (T2-Good),Tarsilium Pickaxe,uncommon,2,item-items.singulars.crafted.skilling.mining.tarsiliumpickaxe.namet-1dc45b4a-720d-442c-9958-3a4e99135b3c,tarsilium_pickaxe_uncommon
FALSE,FALSE,Tarsilium Pickaxe (T3-Great),Tool,Mining,40,18,,,24,29,6.00,2.00,,,,,,29,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Tarsilium Pickaxe (T3-Great),Tarsilium Pickaxe,rare,3,item-items.singulars.crafted.skilling.mining.tarsiliumpickaxe.namet-1dc45b4a-720d-442c-9958-3a4e99135b3c,tarsilium_pickaxe_rare
FALSE,FALSE,Tarsilium Pickaxe (T4-Excellent),Tool,Mining,40,23,,,27,33,9.00,3.00,,,,,,33,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Tarsilium Pickaxe (T4-Excellent),Tarsilium Pickaxe,epic,4,item-items.singulars.crafted.skilling.mining.tarsiliumpickaxe.namet-1dc45b4a-720d-442c-9958-3a4e99135b3c,tarsilium_pickaxe_epic
FALSE,FALSE,Tarsilium Pickaxe (T5-Perfect),Tool,Mining,40,28,,,29,35,12.00,6.00,,,,,,35,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Tarsilium Pickaxe (T5-Perfect),Tarsilium Pickaxe,legendary,5,item-items.singulars.crafted.skilling.mining.tarsiliumpickaxe.namet-1dc45b4a-720d-442c-9958-3a4e99135b3c,tarsilium_pickaxe_legendary
FALSE,FALSE,Tarsilium Pickaxe (T6-Eternal),Tool,Mining,40,35,,,31,37,15.00,14.00,,,,,,37,,,,,,,,pickaxe,,FALSE,,,Crafted,,-,Tarsilium Pickaxe (T6-Eternal),Tarsilium Pickaxe,ethereal,6,item-items.singulars.crafted.skilling.mining.tarsiliumpickaxe.namet-1dc45b4a-720d-442c-9958-3a4e99135b3c,tarsilium_pickaxe_ethereal
FALSE,FALSE,Tarsilium-Toed Boots (T1-Normal),Feet,Mining,42,4,,,,,,1.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T1-Normal),Tarsilium-Toed Boots,common,1,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_common
FALSE,FALSE,Tarsilium-Toed Boots (T2-Good),Feet,Mining,42,4,,,,,,2.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T2-Good),Tarsilium-Toed Boots,uncommon,2,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_uncommon
FALSE,FALSE,Tarsilium-Toed Boots (T3-Great),Feet,Mining,42,4,,,,,,3.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T3-Great),Tarsilium-Toed Boots,rare,3,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_rare
FALSE,FALSE,Tarsilium-Toed Boots (T4-Excellent),Feet,Mining,42,4,,,,,,4.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T4-Excellent),Tarsilium-Toed Boots,epic,4,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_epic
FALSE,FALSE,Tarsilium-Toed Boots (T5-Perfect),Feet,Mining,42,4,,,,,,5.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T5-Perfect),Tarsilium-Toed Boots,legendary,5,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_legendary
FALSE,FALSE,Tarsilium-Toed Boots (T6-Eternal),Feet,Mining,42,4,,,,,,6.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T6-Eternal),Tarsilium-Toed Boots,ethereal,6,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_ethereal
FALSE,FALSE,Tarsilium-Toed Boots (T1-Normal),Feet,Smithing,42,6,,,,,,1.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T1-Normal),Tarsilium-Toed Boots,common,1,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_common
FALSE,FALSE,Tarsilium-Toed Boots (T2-Good),Feet,Smithing,42,6,,,,,,2.25,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T2-Good),Tarsilium-Toed Boots,uncommon,2,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_uncommon
FALSE,FALSE,Tarsilium-Toed Boots (T3-Great),Feet,Smithing,42,6,,,,,,3.50,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T3-Great),Tarsilium-Toed Boots,rare,3,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_rare
FALSE,FALSE,Tarsilium-Toed Boots (T4-Excellent),Feet,Smithing,42,6,,,,,,4.75,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T4-Excellent),Tarsilium-Toed Boots,epic,4,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_epic
FALSE,FALSE,Tarsilium-Toed Boots (T5-Perfect),Feet,Smithing,42,6,,,,,,6.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T5-Perfect),Tarsilium-Toed Boots,legendary,5,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_legendary
FALSE,FALSE,Tarsilium-Toed Boots (T6-Eternal),Feet,Smithing,42,6,,,,,,7.25,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Tarsilium-Toed Boots (T6-Eternal),Tarsilium-Toed Boots,ethereal,6,c309fdf5-2607-4d6e-aab6-189a069b1a35,tarsilium_toed_boots_ethereal
FALSE,FALSE,Amulet of Cooling Ice (T1-Normal),Neck,Smithing,35,,5,,,,4.00,,,,,3.50,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Cooling Ice (T1-Normal),Amulet of Cooling Ice,common,1,0bc235a8-6b92-4b40-a088-9dc1b5067999,amulet_of_cooling_ice_common
FALSE,FALSE,Amulet of Cooling Ice (T2-Good),Neck,Smithing,35,,6,,,,4.00,,,,2,4.00,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Cooling Ice (T2-Good),Amulet of Cooling Ice,uncommon,2,0bc235a8-6b92-4b40-a088-9dc1b5067999,amulet_of_cooling_ice_uncommon
FALSE,FALSE,Amulet of Cooling Ice (T3-Great),Neck,Smithing,35,,7,,,,4.00,,,,4,4.50,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Cooling Ice (T3-Great),Amulet of Cooling Ice,rare,3,0bc235a8-6b92-4b40-a088-9dc1b5067999,amulet_of_cooling_ice_rare
FALSE,FALSE,Amulet of Cooling Ice (T4-Excellent),Neck,Smithing,35,,8,,,,4.00,,,,6,5.00,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Cooling Ice (T4-Excellent),Amulet of Cooling Ice,epic,4,0bc235a8-6b92-4b40-a088-9dc1b5067999,amulet_of_cooling_ice_epic
FALSE,FALSE,Amulet of Cooling Ice (T5-Perfect),Neck,Smithing,35,,9,,,,4.00,,,,8,5.50,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Cooling Ice (T5-Perfect),Amulet of Cooling Ice,legendary,5,0bc235a8-6b92-4b40-a088-9dc1b5067999,amulet_of_cooling_ice_legendary
FALSE,FALSE,Amulet of Cooling Ice (T6-Eternal),Neck,Smithing,35,,10,,,,4.00,,,,10,6.00,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Cooling Ice (T6-Eternal),Amulet of Cooling Ice,ethereal,6,0bc235a8-6b92-4b40-a088-9dc1b5067999,amulet_of_cooling_ice_ethereal
FALSE,FALSE,Reinforced Bellows (T1-Normal),Tool,Smithing,39,8,,1.5,,,4.00,,,,4,,,,,,,,,,,bellows,,FALSE,,,Crafted,,-,Reinforced Bellows (T1-Normal),Reinforced Bellows,common,1,7c374fcc-1f94-4747-bf19-1277787d3b9c,reinforced_bellows_common
FALSE,FALSE,Reinforced Bellows (T2-Good),Tool,Smithing,39,8,,2,,,5.00,,,,8,,,,,,,,,,,bellows,,FALSE,,,Crafted,,-,Reinforced Bellows (T2-Good),Reinforced Bellows,uncommon,2,7c374fcc-1f94-4747-bf19-1277787d3b9c,reinforced_bellows_uncommon
FALSE,FALSE,Reinforced Bellows (T3-Great),Tool,Smithing,39,8,,2.5,,,6.00,,,,12,,,,,,,,,,,bellows,,FALSE,,,Crafted,,-,Reinforced Bellows (T3-Great),Reinforced Bellows,rare,3,7c374fcc-1f94-4747-bf19-1277787d3b9c,reinforced_bellows_rare
FALSE,FALSE,Reinforced Bellows (T4-Excellent),Tool,Smithing,39,8,,3,,,7.00,,,,16,,,,,,,,,,,bellows,,FALSE,,,Crafted,,-,Reinforced Bellows (T4-Excellent),Reinforced Bellows,epic,4,7c374fcc-1f94-4747-bf19-1277787d3b9c,reinforced_bellows_epic
FALSE,FALSE,Reinforced Bellows (T5-Perfect),Tool,Smithing,39,8,,3.5,,,8.00,,,,20,,,,,,,,,,,bellows,,FALSE,,,Crafted,,-,Reinforced Bellows (T5-Perfect),Reinforced Bellows,legendary,5,7c374fcc-1f94-4747-bf19-1277787d3b9c,reinforced_bellows_legendary
FALSE,FALSE,Reinforced Bellows (T6-Eternal),Tool,Smithing,39,8,,4,,,9.00,,,,24,,,,,,,,,,,bellows,,FALSE,,,Crafted,,-,Reinforced Bellows (T6-Eternal),Reinforced Bellows,ethereal,6,7c374fcc-1f94-4747-bf19-1277787d3b9c,reinforced_bellows_ethereal
FALSE,FALSE,Amulet of Finding (T1-Normal),Neck,Travel,35,10,,,10,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Finding (T1-Normal),Amulet of Finding,common,1,7a6c5956-7670-4ebe-96a3-8e3d2a721dce,amulet_of_finding_common
FALSE,FALSE,Amulet of Finding (T2-Good),Neck,Travel,35,10,,,10,,,2.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Finding (T2-Good),Amulet of Finding,uncommon,2,7a6c5956-7670-4ebe-96a3-8e3d2a721dce,amulet_of_finding_uncommon
FALSE,FALSE,Amulet of Finding (T3-Great),Neck,Travel,35,10,,,10,,,4.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Finding (T3-Great),Amulet of Finding,rare,3,7a6c5956-7670-4ebe-96a3-8e3d2a721dce,amulet_of_finding_rare
FALSE,FALSE,Amulet of Finding (T4-Excellent),Neck,Travel,35,10,,,10,,,6.00,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Finding (T4-Excellent),Amulet of Finding,epic,4,7a6c5956-7670-4ebe-96a3-8e3d2a721dce,amulet_of_finding_epic
FALSE,FALSE,Amulet of Finding (T5-Perfect),Neck,Travel,35,10,,,10,,,8.00,1,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Finding (T5-Perfect),Amulet of Finding,legendary,5,7a6c5956-7670-4ebe-96a3-8e3d2a721dce,amulet_of_finding_legendary
FALSE,FALSE,Amulet of Finding (T6-Eternal),Neck,Travel,35,10,,,10,,,10.00,2,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Finding (T6-Eternal),Amulet of Finding,ethereal,6,7a6c5956-7670-4ebe-96a3-8e3d2a721dce,amulet_of_finding_ethereal
FALSE,FALSE,Amulet of Lucky Rabbit's Foot (T1-Normal),Neck,Trinketry,35,,10,,,,,3.00,,,,3.50,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Lucky Rabbit's Foot (T1-Normal),Amulet of Lucky Rabbit's Foot,common,1,a337de21-79bc-474e-9642-4a5f37feada3,amulet_of_lucky_rabbits_foot_common
FALSE,FALSE,Amulet of Lucky Rabbit's Foot (T2-Good),Neck,Trinketry,35,,11,,3,,,3.00,,,2,4.00,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Lucky Rabbit's Foot (T2-Good),Amulet of Lucky Rabbit's Foot,uncommon,2,a337de21-79bc-474e-9642-4a5f37feada3,amulet_of_lucky_rabbits_foot_uncommon
FALSE,FALSE,Amulet of Lucky Rabbit's Foot (T3-Great),Neck,Trinketry,35,,12,,6,,,3.00,,,4,4.50,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Lucky Rabbit's Foot (T3-Great),Amulet of Lucky Rabbit's Foot,rare,3,a337de21-79bc-474e-9642-4a5f37feada3,amulet_of_lucky_rabbits_foot_rare
FALSE,FALSE,Amulet of Lucky Rabbit's Foot (T4-Excellent),Neck,Trinketry,35,,13,,9,,,3.00,,,6,5.00,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Lucky Rabbit's Foot (T4-Excellent),Amulet of Lucky Rabbit's Foot,epic,4,a337de21-79bc-474e-9642-4a5f37feada3,amulet_of_lucky_rabbits_foot_epic
FALSE,FALSE,Amulet of Lucky Rabbit's Foot (T5-Perfect),Neck,Trinketry,35,,14,,12,,,3.00,,,8,5.50,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Lucky Rabbit's Foot (T5-Perfect),Amulet of Lucky Rabbit's Foot,legendary,5,a337de21-79bc-474e-9642-4a5f37feada3,amulet_of_lucky_rabbits_foot_legendary
FALSE,FALSE,Amulet of Lucky Rabbit's Foot (T6-Eternal),Neck,Trinketry,35,,15,,15,,,3.00,,,10,6.00,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Lucky Rabbit's Foot (T6-Eternal),Amulet of Lucky Rabbit's Foot,ethereal,6,a337de21-79bc-474e-9642-4a5f37feada3,amulet_of_lucky_rabbits_foot_ethereal
FALSE,FALSE,Amulet of Circular Root (T1-Normal),Neck,Woodcutting,35,,,,,20,3.50,,,,,,10,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Circular Root (T1-Normal),Amulet of Circular Root,common,1,36d823c2-acf5-47f8-92f5-2374c7536ca5,amulet_of_circular_root_common
FALSE,FALSE,Amulet of Circular Root (T2-Good),Neck,Woodcutting,35,,,,,20,4.00,,,,,,15,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Circular Root (T2-Good),Amulet of Circular Root,uncommon,2,36d823c2-acf5-47f8-92f5-2374c7536ca5,amulet_of_circular_root_uncommon
FALSE,FALSE,Amulet of Circular Root (T3-Great),Neck,Woodcutting,35,,,,,20,4.50,,,,,,20,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Circular Root (T3-Great),Amulet of Circular Root,rare,3,36d823c2-acf5-47f8-92f5-2374c7536ca5,amulet_of_circular_root_rare
FALSE,FALSE,Amulet of Circular Root (T4-Excellent),Neck,Woodcutting,35,,,,,20,5.00,,,,,,25,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Circular Root (T4-Excellent),Amulet of Circular Root,epic,4,36d823c2-acf5-47f8-92f5-2374c7536ca5,amulet_of_circular_root_epic
FALSE,FALSE,Amulet of Circular Root (T5-Perfect),Neck,Woodcutting,35,,,,,20,5.50,,,,,,30,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Circular Root (T5-Perfect),Amulet of Circular Root,legendary,5,36d823c2-acf5-47f8-92f5-2374c7536ca5,amulet_of_circular_root_legendary
FALSE,FALSE,Amulet of Circular Root (T6-Eternal),Neck,Woodcutting,35,,,,,20,6.00,,,,,,35,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of Circular Root (T6-Eternal),Amulet of Circular Root,ethereal,6,36d823c2-acf5-47f8-92f5-2374c7536ca5,amulet_of_circular_root_ethereal
FALSE,FALSE,Basic Hatchet (T1-Normal),Tool,Woodcutting,1,-10,,,,,,,,,,,,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Basic Hatchet (T1-Normal),Basic Hatchet,common,1,item-basic_hatchet-dc4b21f3-e651-4103-9127-e7d3b74151fe,basic_hatchet_common
FALSE,FALSE,Basic Hatchet (T2-Good),Tool,Woodcutting,1,-8,,,3,5,1.00,,,,,,5,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Basic Hatchet (T2-Good),Basic Hatchet,uncommon,2,item-basic_hatchet-dc4b21f3-e651-4103-9127-e7d3b74151fe,basic_hatchet_uncommon
FALSE,FALSE,Basic Hatchet (T3-Great),Tool,Woodcutting,1,-6,,,5,8,2.00,,,,,,8,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Basic Hatchet (T3-Great),Basic Hatchet,rare,3,item-basic_hatchet-dc4b21f3-e651-4103-9127-e7d3b74151fe,basic_hatchet_rare
FALSE,FALSE,Basic Hatchet (T4-Excellent),Tool,Woodcutting,1,-4,,,6,9,3.00,,,,,,9,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Basic Hatchet (T4-Excellent),Basic Hatchet,epic,4,item-basic_hatchet-dc4b21f3-e651-4103-9127-e7d3b74151fe,basic_hatchet_epic
FALSE,FALSE,Basic Hatchet (T5-Perfect),Tool,Woodcutting,1,-2,,,6,9,4.00,1.00,,,,,9,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Basic Hatchet (T5-Perfect),Basic Hatchet,legendary,5,item-basic_hatchet-dc4b21f3-e651-4103-9127-e7d3b74151fe,basic_hatchet_legendary
FALSE,FALSE,Basic Hatchet (T6-Eternal),Tool,Woodcutting,1,,,,6,10,5.00,3.00,,,,,10,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Basic Hatchet (T6-Eternal),Basic Hatchet,ethereal,6,item-basic_hatchet-dc4b21f3-e651-4103-9127-e7d3b74151fe,basic_hatchet_ethereal
FALSE,FALSE,Bronze Hatchet (T1-Normal),Tool,Woodcutting,10,5,,,,,,,,,,,,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Bronze Hatchet (T1-Normal),Bronze Hatchet,common,1,item-bronze_hatchet-74ebd390-b65a-47aa-91dd-08d434686097,bronze_hatchet_common
FALSE,FALSE,Bronze Hatchet (T2-Good),Tool,Woodcutting,10,6,,,8,10,1.00,,,,,,10,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Bronze Hatchet (T2-Good),Bronze Hatchet,uncommon,2,item-bronze_hatchet-74ebd390-b65a-47aa-91dd-08d434686097,bronze_hatchet_uncommon
FALSE,FALSE,Bronze Hatchet (T3-Great),Tool,Woodcutting,10,8,,,13,16,2.00,,,,,,16,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Bronze Hatchet (T3-Great),Bronze Hatchet,rare,3,item-bronze_hatchet-74ebd390-b65a-47aa-91dd-08d434686097,bronze_hatchet_rare
FALSE,FALSE,Bronze Hatchet (T4-Excellent),Tool,Woodcutting,10,10,,,15,18,3.00,1.00,,,,,18,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Bronze Hatchet (T4-Excellent),Bronze Hatchet,epic,4,item-bronze_hatchet-74ebd390-b65a-47aa-91dd-08d434686097,bronze_hatchet_epic
FALSE,FALSE,Bronze Hatchet (T5-Perfect),Tool,Woodcutting,10,12,,,15,18,3.00,1.00,,,,,19,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Bronze Hatchet (T5-Perfect),Bronze Hatchet,legendary,5,item-bronze_hatchet-74ebd390-b65a-47aa-91dd-08d434686097,bronze_hatchet_legendary
FALSE,FALSE,Bronze Hatchet (T6-Eternal),Tool,Woodcutting,10,12,,,16,19,4.00,11.00,,,,,20,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Bronze Hatchet (T6-Eternal),Bronze Hatchet,ethereal,6,item-bronze_hatchet-74ebd390-b65a-47aa-91dd-08d434686097,bronze_hatchet_ethereal
FALSE,FALSE,Copper Hatchet (T1-Normal),Tool,Woodcutting,1,3,,,,,,,,,,,,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Copper Hatchet (T1-Normal),Copper Hatchet,common,1,item-copper_hatchet-48dbb1af-871d-4cb9-bf4e-a14ac0bd171b,copper_hatchet_common
FALSE,FALSE,Copper Hatchet (T2-Good),Tool,Woodcutting,1,4,,,5,8,1.00,,,,,,8,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Copper Hatchet (T2-Good),Copper Hatchet,uncommon,2,item-copper_hatchet-48dbb1af-871d-4cb9-bf4e-a14ac0bd171b,copper_hatchet_uncommon
FALSE,FALSE,Copper Hatchet (T3-Great),Tool,Woodcutting,1,5,,,8,13,2.00,,,,,,13,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Copper Hatchet (T3-Great),Copper Hatchet,rare,3,item-copper_hatchet-48dbb1af-871d-4cb9-bf4e-a14ac0bd171b,copper_hatchet_rare
FALSE,FALSE,Copper Hatchet (T4-Excellent),Tool,Woodcutting,1,7,,,9,15,3.00,,,,,,15,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Copper Hatchet (T4-Excellent),Copper Hatchet,epic,4,item-copper_hatchet-48dbb1af-871d-4cb9-bf4e-a14ac0bd171b,copper_hatchet_epic
FALSE,FALSE,Copper Hatchet (T5-Perfect),Tool,Woodcutting,1,9,,,9,16,4.00,1.00,,,,,16,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Copper Hatchet (T5-Perfect),Copper Hatchet,legendary,5,item-copper_hatchet-48dbb1af-871d-4cb9-bf4e-a14ac0bd171b,copper_hatchet_legendary
FALSE,FALSE,Copper Hatchet (T6-Eternal),Tool,Woodcutting,1,11,,,10,17,5.00,3.00,,,,,17,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Copper Hatchet (T6-Eternal),Copper Hatchet,ethereal,6,item-copper_hatchet-48dbb1af-871d-4cb9-bf4e-a14ac0bd171b,copper_hatchet_ethereal
FALSE,FALSE,Farganite Hatchet (T1-Normal),Tool,Woodcutting,,15,,,,,,,,,,,,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Farganite Hatchet (T1-Normal),Farganite Hatchet,common,1,item-farganite_hatchet-3978605a-a4b4-4f40-8c88-95307142127a,farganite_hatchet_common
FALSE,FALSE,Farganite Hatchet (T2-Good),Tool,Woodcutting,,18,,,18,21,3.00,1.00,,,,,21,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Farganite Hatchet (T2-Good),Farganite Hatchet,uncommon,2,item-farganite_hatchet-3978605a-a4b4-4f40-8c88-95307142127a,farganite_hatchet_uncommon
FALSE,FALSE,Farganite Hatchet (T3-Great),Tool,Woodcutting,,23,,,29,33,6.00,2.00,,,,,33,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Farganite Hatchet (T3-Great),Farganite Hatchet,rare,3,item-farganite_hatchet-3978605a-a4b4-4f40-8c88-95307142127a,farganite_hatchet_rare
FALSE,FALSE,Farganite Hatchet (T4-Excellent),Tool,Woodcutting,,30,,,33,37,9.00,4.00,,,,,37,,,,,,,,,hatchet,,FALSE,,,Crafted,,-,Farganite Hatchet (T4-Excellent),Farganite Hatchet,epic,4,item-farganite_hatchet-3978605a-a4b4-4f40-8c88-95307142127a,farganite_hatchet_epic
